date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:42	5395/5395	---M-Z	200	added ('OK')	text/css	etag:%221513-5c292b340663c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
14:54:42	4162/4162	---M-Z	200	added ('OK')	text/css	etag:%221042-5c292b340a4be-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
14:54:43	83597/83597	---M-Z	200	added ('OK')	application/javascript	etag:%221468d-5c292b340f2e0-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
14:54:43	2094/2094	---M-Z	200	added ('OK')	application/javascript	etag:%2282e-5c292b340663c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
14:54:44	13968/13968	---M-Z	200	added ('OK')	application/javascript	etag:%223690-5c292b340b45e-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
14:54:44	1244/1244	---M-Z	200	added ('OK')	application/javascript	etag:%224dc-5c292b340a4be-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
14:54:45	129/129	---M-Z	200	added ('OK')	application/javascript	etag:%2281-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/ecommerce-datatables.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/ecommerce-datatables.init.js	(from https://themesbrand.com/minible/layouts/ecommerce-orders.html)
14:54:46	444/444	---M-Z	200	added ('OK')	text/css	etag:%221bc-5c292b34027bb-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://themesbrand.com/minible/layouts/ecommerce-cart.html)
14:54:46	211465/211465	---M--	200	added ('OK')	image/png	etag:%2233a09-5c292b33df52f%22	https://themesbrand.com/minible/layouts/assets/images/product/img-5.png	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/images/product/img-5.png	(from https://themesbrand.com/minible/layouts/ecommerce-products.html)
14:54:46	11284/11284	---M-Z	200	added ('OK')	application/javascript	etag:%222c14-5c292b34027bb-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-cart.html)
14:54:47	138/138	---M-Z	200	added ('OK')	application/javascript	etag:%228a-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/ecommerce-cart.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/ecommerce-cart.init.js	(from https://themesbrand.com/minible/layouts/ecommerce-cart.html)
14:54:47	14966/14966	---M-Z	200	added ('OK')	text/css	etag:%223a76-5c292b343e0f0-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/select2/css/select2.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/select2/css/select2.min.css	(from https://themesbrand.com/minible/layouts/ecommerce-add-product.html)
14:54:48	9846/9846	---M-Z	200	added ('OK')	text/css	etag:%222676-5c292b340f2e0-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/dropzone/min/dropzone.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/dropzone/min/dropzone.min.css	(from https://themesbrand.com/minible/layouts/ecommerce-add-product.html)
14:54:48	70851/70851	---M-Z	200	added ('OK')	application/javascript	etag:%22114c3-5c292b3440031-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/select2/js/select2.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/select2/js/select2.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-add-product.html)
14:54:49	47487/47487	---M-Z	200	added ('OK')	application/javascript	etag:%22b97f-5c292b340f2e0-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/dropzone/min/dropzone.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/dropzone/min/dropzone.min.js	(from https://themesbrand.com/minible/layouts/ecommerce-add-product.html)
14:54:49	24/24	---M--	200	added ('OK')	application/javascript	etag:%2218-5c292b33e9172%22	https://themesbrand.com/minible/layouts/assets/js/pages/ecommerce-add-product.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/ecommerce-add-product.init.js	(from https://themesbrand.com/minible/layouts/ecommerce-add-product.html)
14:54:50	966/966	---M-Z	200	added ('OK')	application/javascript	etag:%223c6-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/email-editor.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/email-editor.init.js	(from https://themesbrand.com/minible/layouts/email-inbox.html)
14:54:53	395541/395541	---MCZ	200	added ('OK')	application/javascript	etag:%2260915-5c292b344bbb5-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/tinymce/tinymce.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/tinymce/tinymce.min.js	(from https://themesbrand.com/minible/layouts/email-inbox.html)
14:54:53	329343/329343	---M--	200	added ('OK')	image/jpeg	etag:%225067f-5c292b33e4350%22	https://themesbrand.com/minible/layouts/assets/images/small/img-3.jpg	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/images/small/img-3.jpg	(from https://themesbrand.com/minible/layouts/email-read.html)
14:54:54	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-5c292b33fe93a-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themesbrand.com/minible/layouts/invoices-list.html)
14:54:54	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%22aec72-5c292b33cbca8%22	https://themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.svg	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/fonts/fa-brands-400.svg	(from https://themesbrand.com/minible/layouts/assets/css/icons.min.css)
14:54:55	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:%22839d-5c292b33fe93a-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themesbrand.com/minible/layouts/invoices-list.html)
14:54:55	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%22ad36-5c292b343350c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/owl.carousel/owl.carousel.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/owl.carousel/owl.carousel.min.js	(from https://themesbrand.com/minible/layouts/pages-maintenance.html)
14:54:56	136811/136811	---M--	200	added ('OK')	image/png	etag:%222166b-5c292b33da70d%22	https://themesbrand.com/minible/layouts/assets/images/maintenance.png	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/images/maintenance.png	(from https://themesbrand.com/minible/layouts/pages-maintenance.html)
14:54:56	99/99	---M-Z	200	added ('OK')	application/javascript	etag:%2263-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/auth-carousel.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/auth-carousel.init.js	(from https://themesbrand.com/minible/layouts/pages-maintenance.html)
14:54:57	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2214db-5c292b341fc85-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-countdown/jquery.countdown.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-countdown/jquery.countdown.min.js	(from https://themesbrand.com/minible/layouts/pages-comingsoon.html)
14:54:57	350/350	---M-Z	200	added ('OK')	application/javascript	etag:%2215e-5c292b33e9172-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/coming-soon.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/coming-soon.init.js	(from https://themesbrand.com/minible/layouts/pages-comingsoon.html)
14:54:58	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%22d17-5c292b343350c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/owl.carousel/assets/owl.carousel.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/owl.carousel/assets/owl.carousel.min.css	(from https://themesbrand.com/minible/layouts/pages-timeline.html)
14:54:58	296919/296919	---M--	200	added ('OK')	image/jpeg	etag:%22487d7-5c292b33e52f1%22	https://themesbrand.com/minible/layouts/assets/images/small/img-4.jpg	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/images/small/img-4.jpg	(from https://themesbrand.com/minible/layouts/email-read.html)
14:54:58	1013/1013	---M-Z	200	added ('OK')	text/css	etag:%223f5-5c292b343350c-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/owl.carousel/assets/owl.theme.default.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/owl.carousel/assets/owl.theme.default.min.css	(from https://themesbrand.com/minible/layouts/pages-timeline.html)
14:54:59	224/224	---M-Z	200	added ('OK')	application/javascript	etag:%22e0-5c292b33ec053-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/timeline.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/timeline.init.js	(from https://themesbrand.com/minible/layouts/pages-timeline.html)
14:55:00	69114/69114	---M--	200	added ('OK')	image/png	etag:%2210dfa-5c292b33d494b%22	https://themesbrand.com/minible/layouts/assets/images/faqs-img.png	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/images/faqs-img.png	(from https://themesbrand.com/minible/layouts/pages-faqs.html)
14:55:01	60338/60338	---M--	200	added ('OK')	image/png	etag:%22ebb2-5c292b33d494b%22	https://themesbrand.com/minible/layouts/assets/images/500-error.png	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/images/500-error.png	(from https://themesbrand.com/minible/layouts/pages-500.html)
14:55:01	138254/138254	---M--	200	added ('OK')	image/png	etag:%2221c0e-5c292b33d39aa%22	https://themesbrand.com/minible/layouts/assets/images/404-error.png	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/images/404-error.png	(from https://themesbrand.com/minible/layouts/pages-404.html)
14:55:09	263550/263550	---M--	200	added ('OK')	image/jpeg	etag:%224057e-5c292b33e52f1%22	https://themesbrand.com/minible/layouts/assets/images/small/img-5.jpg	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/images/small/img-5.jpg	(from https://themesbrand.com/minible/layouts/ui-cards.html)
14:55:13	214475/214475	---M--	200	added ('OK')	image/jpeg	etag:%22345cb-5c292b33e7231%22	https://themesbrand.com/minible/layouts/assets/images/small/img-7.jpg	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/images/small/img-7.jpg	(from https://themesbrand.com/minible/layouts/ui-cards.html)
14:55:14	24103/24103	---M-Z	200	added ('OK')	application/javascript	etag:%225e27-5c292b342d74a-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/masonry-layout/masonry.pkgd.min.js	(from https://themesbrand.com/minible/layouts/ui-cards.html)
14:55:14	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%221b27-5c292b342d74a-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/magnific-popup/magnific-popup.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/magnific-popup/magnific-popup.css	(from https://themesbrand.com/minible/layouts/ui-lightbox.html)
14:55:14	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-5c292b342d74a-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/magnific-popup/jquery.magnific-popup.min.js	(from https://themesbrand.com/minible/layouts/ui-lightbox.html)
14:55:15	352302/352302	---M--	200	added ('OK')	image/jpeg	etag:%225602e-5c292b33e6291%22	https://themesbrand.com/minible/layouts/assets/images/small/img-6.jpg	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/images/small/img-6.jpg	(from https://themesbrand.com/minible/layouts/ui-cards.html)
14:55:15	1777/1777	---M-Z	200	added ('OK')	application/javascript	etag:%226f1-5c292b33eb0b3-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/lightbox.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/lightbox.init.js	(from https://themesbrand.com/minible/layouts/ui-lightbox.html)
14:55:16	1343/1343	---M-Z	200	added ('OK')	application/javascript	etag:%2253f-5c292b33ec053-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/range-sliders.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/range-sliders.init.js	(from https://themesbrand.com/minible/layouts/ui-rangeslider.html)
14:55:16	4084/4084	---M-Z	200	added ('OK')	application/javascript	etag:%22ff4-5c292b33efed4-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	(from https://themesbrand.com/minible/layouts/ui-session-timeout.html)
14:55:17	300/300	---M-Z	200	added ('OK')	application/javascript	etag:%2212c-5c292b33ec053-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/session-timeout.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/session-timeout.init.js	(from https://themesbrand.com/minible/layouts/ui-session-timeout.html)
14:55:19	24444/24444	---M-Z	200	added ('OK')	text/css	etag:%225f7c-5c292b3440fd1-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/sweetalert2/sweetalert2.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesbrand.com/minible/layouts/ui-sweet-alert.html)
14:55:19	44930/44930	---M-Z	200	added ('OK')	application/javascript	etag:%22af82-5c292b3440fd1-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/sweetalert2/sweetalert2.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/minible/layouts/ui-sweet-alert.html)
14:55:20	4413/4413	---M-Z	200	added ('OK')	application/javascript	etag:%22113d-5c29304414c6c-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/sweet-alerts.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/sweet-alerts.init.js	(from https://themesbrand.com/minible/layouts/ui-sweet-alert.html)
14:55:21	1276/1276	---M-Z	200	added ('OK')	text/css	etag:%224fc-5c292b341fc85-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-1to10.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-1to10.css	(from https://themesbrand.com/minible/layouts/ui-rating.html)
14:55:21	1265/1265	---M-Z	200	added ('OK')	text/css	etag:%224f1-5c292b341fc85-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-horizontal.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-horizontal.css	(from https://themesbrand.com/minible/layouts/ui-rating.html)
14:55:22	1249/1249	---M-Z	200	added ('OK')	text/css	etag:%224e1-5c292b341fc85-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-movie.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-movie.css	(from https://themesbrand.com/minible/layouts/ui-rating.html)
14:55:22	1665/1665	---M-Z	200	added ('OK')	text/css	etag:%22681-5c292b341fc85-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-pill.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-pill.css	(from https://themesbrand.com/minible/layouts/ui-rating.html)
14:55:23	1374/1374	---M-Z	200	added ('OK')	text/css	etag:%2255e-5c292b341fc85-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-reversed.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-reversed.css	(from https://themesbrand.com/minible/layouts/ui-rating.html)
14:55:24	1189/1189	---M-Z	200	added ('OK')	text/css	etag:%224a5-5c292b341fc85-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-square.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/bars-square.css	(from https://themesbrand.com/minible/layouts/ui-rating.html)
14:55:25	831/831	---M-Z	200	added ('OK')	text/css	etag:%2233f-5c292b341fc85-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/css-stars.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/css-stars.css	(from https://themesbrand.com/minible/layouts/ui-rating.html)
14:55:25	1449/1449	---M-Z	200	added ('OK')	text/css	etag:%225a9-5c292b341fc85-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/fontawesome-stars-o.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/fontawesome-stars-o.css	(from https://themesbrand.com/minible/layouts/ui-rating.html)
14:55:26	958/958	---M-Z	200	added ('OK')	text/css	etag:%223be-5c292b341fc85-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/fontawesome-stars.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/themes/fontawesome-stars.css	(from https://themesbrand.com/minible/layouts/ui-rating.html)
14:55:26	5719/5719	---M-Z	200	added ('OK')	application/javascript	etag:%221657-5c292b341ece5-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/jquery.barrating.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-bar-rating/jquery.barrating.min.js	(from https://themesbrand.com/minible/layouts/ui-rating.html)
14:55:28	1585/1585	---M-Z	200	added ('OK')	application/javascript	etag:%22631-5c292b33ec053-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/rating-init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/rating-init.js	(from https://themesbrand.com/minible/layouts/ui-rating.html)
14:55:29	6454/6454	---M-Z	200	added ('OK')	text/css	etag:%221936-5c292b344bbb5-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/toastr/build/toastr.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/toastr/build/toastr.min.css	(from https://themesbrand.com/minible/layouts/ui-notifications.html)
14:55:29	5251/5251	---M-Z	200	added ('OK')	application/javascript	etag:%221483-5c292b344bbb5-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/toastr/build/toastr.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/toastr/build/toastr.min.js	(from https://themesbrand.com/minible/layouts/ui-notifications.html)
14:55:29	3175/3175	---M-Z	200	added ('OK')	application/javascript	etag:%22c67-5c292b33ec053-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/toastr.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/toastr.init.js	(from https://themesbrand.com/minible/layouts/ui-notifications.html)
14:55:30	42773/42773	---M-Z	200	added ('OK')	application/javascript	etag:%22a715-5c292b343544d-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/parsleyjs/parsley.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/parsleyjs/parsley.min.js	(from https://themesbrand.com/minible/layouts/form-validation.html)
14:55:30	385/385	---M-Z	200	added ('OK')	application/javascript	etag:%22181-5c292b33ea112-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/form-validation.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/form-validation.init.js	(from https://themesbrand.com/minible/layouts/form-validation.html)
14:55:31	10063/10063	---M-Z	200	added ('OK')	text/css	etag:%22274f-5c292b3440031-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	(from https://themesbrand.com/minible/layouts/form-advanced.html)
14:55:31	3510/3510	---M-Z	200	added ('OK')	text/css	etag:%22db6-5c292b33ecff3-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@chenfengyuan/datepicker/datepicker.min.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/@chenfengyuan/datepicker/datepicker.min.css	(from https://themesbrand.com/minible/layouts/form-advanced.html)
14:55:32	36053/36053	---M-Z	200	added ('OK')	application/javascript	etag:%228cd5-5c292b3440031-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	(from https://themesbrand.com/minible/layouts/form-advanced.html)
14:55:32	8424/8424	---M-Z	200	added ('OK')	application/javascript	etag:%2220e8-5c292b34027bb-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://themesbrand.com/minible/layouts/form-advanced.html)
14:55:33	18765/18765	---M-Z	200	added ('OK')	application/javascript	etag:%22494d-5c292b33ecff3-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@chenfengyuan/datepicker/datepicker.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/@chenfengyuan/datepicker/datepicker.min.js	(from https://themesbrand.com/minible/layouts/form-advanced.html)
14:55:33	3994/3994	---M-Z	200	added ('OK')	application/javascript	etag:%22f9a-5c292b33ea112-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/form-advanced.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/form-advanced.init.js	(from https://themesbrand.com/minible/layouts/form-advanced.html)
14:55:34	949/949	---M-Z	200	added ('OK')	application/javascript	etag:%223b5-5c292b33ea112-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/form-editor.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/form-editor.init.js	(from https://themesbrand.com/minible/layouts/form-editors.html)
14:55:35	21202/21202	---M-Z	200	added ('OK')	text/css	etag:%2252d2-5c292b340181b-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap-editable/css/bootstrap-editable.css	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/bootstrap-editable/css/bootstrap-editable.css	(from https://themesbrand.com/minible/layouts/form-xeditable.html)
14:55:35	670062/670062	---MCZ	200	added ('OK')	application/javascript	etag:%22a396e-5c292b33edf94-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	(from https://themesbrand.com/minible/layouts/form-editors.html)
14:55:37	1204/1204	---M-Z	200	added ('OK')	application/javascript	etag:%224b4-5c292b33ea112-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/form-xeditable.init.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/form-xeditable.init.js	(from https://themesbrand.com/minible/layouts/form-xeditable.html)
14:55:37	231292/231292	---M-Z	200	added ('OK')	application/javascript	etag:%223877c-5c292b340181b-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/bootstrap-editable/js/index.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/bootstrap-editable/js/index.js	(from https://themesbrand.com/minible/layouts/form-xeditable.html)
14:55:37	10550/10550	---M-Z	200	added ('OK')	application/javascript	etag:%222936-5c292b342a869-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery.repeater/jquery.repeater.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery.repeater/jquery.repeater.min.js	(from https://themesbrand.com/minible/layouts/form-repeater.html)
14:55:38	792/792	---M-Z	200	added ('OK')	application/javascript	etag:%22318-5c292b33ea112-gzip%22	https://themesbrand.com/minible/layouts/assets/js/pages/form-repeater.int.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/js/pages/form-repeater.int.js	(from https://themesbrand.com/minible/layouts/form-repeater.html)
14:55:38	13857/13857	---M-Z	200	added ('OK')	application/javascript	etag:%223621-5c292b3420c26-gzip%22	https://themesbrand.com/minible/layouts/assets/libs/jquery-steps/build/jquery.steps.min.js	C:/Users/User/Desktop/ecomma/themesbrand.com/minible/layouts/assets/libs/jquery-steps/build/jquery.steps.min.js	(from https://themesbrand.com/minible/layouts/form-wizard.html)
